,text,is_humor
10683,"Accordion to a recent survey, replacing words with the names of musical instruments in a sentence often goes undetected.",1
10684,What do you call a soldier who has been mustard gassed and pepper sprayed?  A seasoned veteran,1
10685,Hickory Dickory Dock. Two mice ran up the clock. The clock struck one and the other got through with only minor injuries.,1
10686,I heard Alabama changed the drinking age to 32. They wanted to keep alcohol out of the high schools.,1
10687,Maybe I'm just ignorant. I don't know.,1
10688,What's the difference between a lentil and a chickpea? I've never begged to have a lentil on my face.,1
10689,I have an EpiPen. My friend gave it to me as he was dying. It seemed very important to him that I have it.,1
10690,My name is David and I had my ID stolen the other day. Now they just call me Dav.,1
10691,You are all too mean to fat people. You guys really need to lay off. They already have enough on their plates.,1
10692,"""Dad I don't want a puppy!"" ""Young Man, you'll eat what you're given in this house.""",1
10693,My psychiatrist says I have revenge issues. I'll show him.,1
10694,Did you hear? Sting was kidnapped! The Police still have no lead.,1
10695,"If you ever get in a knife fight with a group of clowns, go for the juggler",1
10696,You know what I find odd? Numbers that aren't divisible by 2.,1
10697,"My girlfriend is weird, she always starts conversations with, ""Are you even listening to me!""",1
10698,Why do bad farmers make good DJs? Because they've got sick beets!,1
10699,Where are average things manufactured? The satisfactory.,1
10700,"My Dad died recently, but unfortunately I slept in and missed the funeral. I guess I'm not a mourning person",1
10701,Why aren't Mexicans ever indecisive? Because if they're on the fence too long they get caught.,1
10702,Someone told me I'm condescending. That means I talk down to people.,1
10703,I had a bukkake party last night. It was a disaster. Nobody came.,1
10704,How many light bulbs does it take to change a light bulb? Two. The light bulb you remove and the light bulb you replace it with.,1
10705,What did one lesbian vampire say to the other lesbian vampire? My pad or yours.,1
10706,How does a pregnant mermaid give birth? Sea-section,1
10707,Why are aspirins white? Because they work,1
10708,Did you hear about the limo driver who was in business for 25 years without a single customer? All that time and nothing to chauffeur it.,1
10709,I put deodorant on only one armpit. I don't smell half bad.,1
10710,Why is twelve an unfair number? Because it's two against one.,1
10711,"I was in Ferguson, got jumped by 5 black guys. It started right up, they said I just need to replace the battery.",1
10712,How can you tell that the little mermaid is on her period? She's followed by sharks.,1
10713,Did you hear a Payless Shoe Source got looted in Ferguson? The only thing left were the work boots.,1
10714,"Did you hear about the pizza boy who wanted to become a comedian? His jokes were cheesy, but his delivery was amazing!",1
10715,Ever hear of the Tempura House? It's a home for lightly battered women.,1
10716,What do you call a pile of cats?  A MEOWTAIN.,1
10717,Did you hear the one about the wooden car? With the wooden wheels? And the wooden engine? It wooden work,1
10718,Did you hear about the goth kid with dyslexia? He sold his soul to Santa.,1
10719,Whats the worst thing about manufacturing tabletops? It's counterproductive,1
10720,A donkey had an IQ of 186. He had no friends at all though. because nobody likes a smart-ass.,1
10721,"Say, Ernie, want some Ice Cream? Sherbert",1
10722,What do you call two ants that run away to get married? Antelopes,1
10723,"How did the astronaut break up with his girlfriend? ""I just need some space.""",1
10724,What did the little Iraqi girl tell her father after he bought her a new backpack? Thanks for the Baghdad.,1
10725,"Why did Dave Grohl buy such a tall house? He wanted to make sure he was getting the best, the best, the best, the best-a view.",1
10726,"The vet told me ""I'm sorry, but I'm going to have to put your dog down."" I said. ""WHY?!"" Vet said: ""Because my arms are getting tired.""",1
10727,How did Jesus get his abs? Cross Fit.,1
10728,What kind of car does Jesus drive? A Christler,1
10729,What do you call a Mexican bodybuilder without a protein shake? No whey José,1
10730,Why didn't the feminist get a job at the post office? Because she refused to work in a mail dominated industry.,1
10731,What do you call a hot chick in Boston? A tourist,1
10732,Why can't atheists solve exponential problems? Because they don't believe in higher powers.,1
10733,"A duck walks into the pharmacy to buy some chapstick and says ""just put it on my bill""",1
10734,Why is an executioner a terrible high-fiver? They always leave you hanging,1
10735,What do you call an abortion in Prague? A canceled Czech.,1
10736,How do Malaysian airlines serve all their drinks? On the rocks,1
10737,My telescope broke the other day and I was hoping the local observatory could repair it. They said they'd look into it.,1
10738,"What did the man on the 100 MPH escalator say? ""Well that escalated quickly"" ",1
10739,Say what you will about Jerry Sandusky but he was a damn good coach. He could turn a tight end into a wide receiver in no time.,1
10740,Why don't jews eat pussy? It's too close to the gas chamber,1
10741,Why do bulimics like KFC? It comes with a free bucket.,1
10742,Why did the CIA torture the Russian wasp?  Because he was a cagey bee agent.,1
10743,"I heard a swimmer shout ""Help shark help!!"" I just laughed. I knew the shark wasn't going to help him!",1
10744,I hate it when my neighbor's kids cry at night. Maybe I should give them back.,1
10745,What's the difference between an Indian and an asshole? One smells like shit and the other is an asshole.,1
10746,Why are domestic violence jokes funny? They always have great punchlines,1
10747,What has five teeth and an I.Q. of three? The front row of a Willie Nelson concert.,1
10748,Did you hear about the Ethiopian Vs. US soccer game? USA: 8 Ethiopia: Didn't.,1
10749,"How does a lawyer go to sleep? First he lies on one side, then the other",1
10750,How do Ethiopians celebrate their kids first birthday? By putting flowers on their grave.,1
10751,What's the difference between England and a tea bag? A tea bag stays in the cup longer!,1
10752,"Jesus Christ fed 2,000 people with 5 loaves of bread and 2 fish. Adolf Hitler made 6 million Jews toast.",1
10753,I have a joke about pizza and a broken pencil. Unfortunately it's cheesy and pointless,1
10754,Why is Jesus bad at crossword puzzles? Because he gets stuck on across and can't get down either,1
10755,What do ducks smoke? Qwack,1
10756,How do you find a blind man on a nude beach? It is not hard.,1
10757,Did you hear about the new Mike Tyson computer? It has two bytes and no memory,1
10758,How did the hillbilly find his sister in the woods? Attractive.,1
10759,Why did the old man hate living next to the tennis courts? He couldn't stand all the racket,1
10760,How do you turn a duck into a soul singer? Put it in the oven until its bill withers.,1
10761,How do you drown a hipster? In the main stream,1
10762,Why do you never see elephants hiding in trees? They are really good at it.,1
10763,What country does fried fish swim in? Greece,1
10764,"When I asked my friend how he's doing, he said ""man, I'm just happy to be breathing"". I told him he should have bigger aspirations.",1
10765,What did the bad soccer announcer get for Christmas? COOOOOOOOAAAAAAAAAAAAAAAAAAAAALLLLLLLLLLLLLLLLLL!!!!!!!!!!!!!!!!!!!!!,1
10766,What do you call it when you open a soda for a buddy who is in outer space? An astrofizzassist.,1
10767,What does every Pirate bachelor hate? A small chest with no booty.,1
10768,What's the heaviest soup in Asia? Wonton soup. ,1
10769,"What did the gay man say to his cheating boyfriend? I see you already have your shit packed, now get out!",1
10770,"So this black guys stopped me on the subway and asked ""did the Yankees win?"" I said ""Yes, it's ok, you're free now""",1
10771,What do you call a nose with no body? Nobody nose. ,1
10772,In what Californian city can you find waffles buried at the beach? Sandy Eggo.,1
10773,"A despondent Notorious B.I.G sits an empty suitcase on his bed and sighs. ""I love going on vacation but I hate Tupac.""",1
10774,What do you call a monkey in a minefield? A baboom.,1
10775,Why do teenage girls hang out in odd-numbered groups? Because they can't even.,1
10776,How many ants are needed to fill an apartment? Ten-ants ,1
10777,Yo Mamma so fat I took a picture of her last Christmas and its still printing.,1
